1968;13.89;1968;4.23;1967;25.36;1972;102.88;1970;101.91;1970;14.47;1967;182.29;1995;86.58;1984;94.92;1971;2.09;1969;205.56;1980;14.28;1973;43.74;1982;100.57;1967;66.82;1967;79.19;1934;125.06;1968;142.79;1970;127.84;1972;120.99;1969;348.25;1967;23.15;1967;50.45;1993;42.77;1980;11.96;1967;48.49;1970;120.86;1969;163.88;1972;27.25;1969;117.14;1971;92.34;1999;595.55;1969;376.77;1969;507.45;1969;551.94;1985;95.60;1996;67.75;1972;26.22;1985;43.06;1967;159.11;1971;687.00;1970;15.90;1966;20.71;1983;50.52;1992;71.88;1969;34.02;1970;23.95;1965;1551.12;1967;619.68;1965;1195.34;1972;8.96;
1969;12.92;1969;5.13;1968;41.11;1973;95.71;1971;126.41;1971;22.31;1968;201.08;1996;88.91;1985;84.54;1972;1.62;1970;289.73;1982;22.20;1974;22.20;1983;147.35;1968;64.87;1968;73.20;1935;171.97;1969;174.01;1971;167.02;1973;162.09;1970;188.61;1968;20.65;1968;78.31;1994;51.73;1981;12.52;1968;39.56;1971;134.39;1970;128.66;1973;41.19;1970;89.19;1972;94.13;2000;521.91;1970;383.03;1970;783.59;1970;841.18;1986;124.92;2000;41.69;1973;56.24;1986;41.06;1968;146.65;1972;888.86;1971;18.80;1967;11.18;1984;45.14;1994;57.99;1970;23.01;1971;30.66;1966;1157.96;1968;810.89;1966;913.07;1973;43.95;
1970;8.71;1970;1.80;1969;45.47;1974;97.72;1972;142.95;1972;30.49;1969;229.60;1998;86.83;1986;88.87;1973;5.12;1971;237.37;1983;24.96;1975;36.44;1984;84.87;1969;125.45;1969;141.82;1936;165.68;1970;112.16;1972;258.76;1974;294.39;1971;275.48;1969;28.58;1969;77.19;1995;47.27;1982;10.67;1969;64.18;1972;172.10;1971;123.46;1974;23.11;1971;101.09;1973;114.50;2001;517.35;1971;333.14;1971;488.34;1971;523.01;1987;151.34;2001;56.04;1974;27.58;1988;57.76;1969;148.03;1973;913.78;1972;23.71;1968;9.94;1985;33.32;1995;54.61;1971;35.88;1972;52.61;1967;875.99;1969;602.71;1967;697.77;1974;11.59;
1971;16.16;1971;1.82;1970;28.64;1975;168.15;1973;164.64;1973;53.73;1970;153.45;1999;83.28;1988;106.95;1974;1.18;1972;298.67;1984;10.30;1976;35.48;1985;84.56;1970;86.68;1970;96.53;1937;142.01;1971;129.80;1973;339.36;1975;222.02;1972;332.76;1970;19.60;1970;56.48;1996;40.64;1983;5.53;1970;32.69;1973;251.80;1972;171.59;1975;35.41;1972;137.43;1974;190.73;2002;684.08;1972;326.12;1972;723.05;1972;763.00;1988;147.92;2002;52.68;1975;36.94;1991;56.12;1970;133.45;1974;1877.74;1973;44.35;1969;22.18;1986;61.60;1996;63.97;1972;40.98;1973;82.88;1968;938.54;1970;786.68;1968;808.94;1975;20.62;
1972;20.79;1972;5.12;1971;35.17;1976;131.88;1974;150.47;1974;43.77;1971;211.58;2000;77.32;1989;88.50;1975;4.95;1973;279.21;1986;11.02;1977;56.82;1986;71.93;1971;141.34;1971;147.03;1938;101.33;1972;172.02;1974;239.97;1976;255.33;1973;404.07;1971;35.71;1971;68.41;1997;46.28;1984;4.17;1971;43.98;1974;240.60;1973;219.71;1976;48.41;1973;172.84;1975;136.00;2003;766.25;1973;388.38;1973;750.23;1973;788.43;1989;160.98;2003;49.37;1977;45.18;1992;64.87;1971;144.54;1975;1399.72;1974;23.82;1970;16.39;1987;48.30;1997;67.31;1973;65.77;1974;49.63;1969;743.85;1971;551.47;1969;662.54;1976;20.05;
1973;26.83;1973;7.75;1972;52.24;1977;125.94;1975;225.06;1975;63.96;1972;277.75;2001;83.15;1990;90.80;1976;11.22;1974;383.32;1987;35.98;1978;37.36;1987;98.41;1973;189.72;1972;112.75;1939;204.59;1973;295.91;1975;346.89;1977;308.71;1974;217.27;1972;42.03;1972;80.38;1998;40.46;1985;3.77;1972;80.84;1975;301.20;1974;210.32;1977;50.20;1974;139.97;1976;215.82;2004;679.26;1974;691.58;1974;1046.82;1974;1133.29;1991;160.02;2004;45.81;1994;41.50;1994;61.87;1972;196.68;1976;1486.33;1975;33.36;1971;19.56;1988;32.08;1998;60.17;1974;55.38;1975;118.77;1970;1080.17;1972;802.31;1970;851.14;1977;4.91;
1974;25.97;1974;9.38;1973;69.55;1978;134.59;1976;191.23;1976;45.27;1973;290.51;2002;78.33;1993;93.63;1977;9.98;1975;415.59;1988;6.02;1980;23.38;1988;71.73;1974;115.56;1973;192.14;1940;156.01;1974;230.23;1976;337.51;1978;282.42;1975;404.07;1973;62.24;1973;129.79;1999;39.67;1986;3.83;1973;100.09;1976;320.72;1975;290.35;1978;38.29;1975;198.37;1977;267.86;2005;531.11;1975;659.16;1975;1029.12;1975;1079.13;1992;148.25;2005;46.58;1995;54.14;1995;53.83;1973;204.96;1977;2005.50;1976;46.49;1972;30.71;1990;65.97;1999;42.93;1975;77.44;1976;121.23;1971;720.05;1973;752.95;1971;623.25;1978;15.18;
1975;16.44;1975;11.17;1974;83.08;1979;113.26;1977;185.33;1977;36.88;1974;275.55;2003;73.43;1994;92.67;1978;6.00;1976;424.80;1994;11.91;1981;72.62;1989;96.49;1975;132.84;1974;118.53;1941;129.10;1975;260.53;1977;374.50;1979;275.23;1976;412.77;1974;51.02;1974;112.30;2000;33.41;1987;11.41;1974;52.40;1977;283.47;1976;324.56;1979;35.72;1976;231.21;1978;290.27;2006;715.44;1976;776.46;1976;1183.32;1976;1227.97;1993;134.28;2006;59.93;1996;61.23;1996;63.93;1974;165.02;1978;1824.77;1977;24.98;1973;82.44;1991;69.69;2000;64.31;1976;85.80;1977;75.73;1972;1015.95;1974;2654.58;1972;853.14;1979;21.02;
1976;27.18;1976;8.07;1975;113.31;1980;128.73;1978;195.55;1978;57.96;1975;503.41;2004;75.04;1995;96.85;1979;1.16;1977;452.96;1995;8.96;1982;31.16;1993;94.57;1976;158.20;1975;135.16;1942;118.48;1976;424.55;1978;341.72;1980;247.92;1977;417.46;1975;37.82;1975;130.65;2001;41.95;1993;7.54;1975;103.35;1978;282.81;1977;286.18;1980;34.81;1977;229.95;1979;244.82;2007;633.64;1977;792.50;1977;1246.60;1977;1671.07;1994;125.34;2007;52.37;1997;60.83;1998;62.73;1975;307.81;1979;1929.97;1978;41.09;1974;32.75;1992;51.28;2001;62.21;1977;67.53;1978;105.14;1973;1048.99;1975;1903.54;1973;820.15;1980;13.49;
1977;28.06;1977;8.44;1976;116.42;1981;129.98;1979;176.00;1979;53.24;1976;424.32;2005;82.17;1996;99.81;1980;4.27;1978;431.73;1996;26.01;1983;33.93;1994;78.27;1977;155.83;1976;169.45;1943;220.14;1977;240.00;1979;178.93;1981;276.12;1978;402.40;1976;57.53;1976;138.77;2002;46.80;1994;6.35;1976;116.51;1979;282.46;1978;300.35;1981;34.94;1978;198.93;1980;241.69;2008;789.66;1978;786.78;1978;1160.50;1978;1456.27;1995;156.75;2008;47.53;1998;60.38;1999;55.25;1976;291.38;1980;1686.31;1979;39.09;1975;52.04;1993;36.11;2002;46.03;1978;74.25;1979;110.34;1974;2484.33;1976;2021.89;1974;2926.25;1981;28.10;
1978;34.95;1978;13.97;1977;106.64;1982;181.50;1980;198.36;1980;38.58;1977;405.77;2006;88.02;1997;90.73;1981;6.46;1979;462.43;1997;18.21;1984;30.29;1995;82.28;1978;157.12;1977;174.98;1944;225.53;1978;215.49;1980;266.31;1982;268.15;1979;257.13;1977;54.94;1977;116.03;2003;38.49;1995;12.01;1977;127.16;1980;295.32;1979;266.08;1982;33.92;1979;187.64;1981;241.68;2009;718.81;1979;776.42;1979;1224.36;1979;1596.28;1996;171.15;2009;54.31;1999;54.57;2000;54.99;1977;291.38;1981;1905.72;1980;26.44;1976;71.47;1994;45.07;2003;40.34;1979;97.48;1980;86.73;1975;1756.16;1977;2864.97;1975;2011.63;1982;98.22;
1979;17.50;1979;4.61;1978;142.00;1983;166.78;1981;198.11;1981;36.07;1978;482.68;2007;80.77;1998;93.22;1982;5.48;1980;456.28;1998;9.27;1985;24.84;1996;121.78;1979;108.24;1978;189.09;1945;181.31;1979;220.86;1981;406.52;1983;320.28;1980;307.72;1978;56.24;1978;124.58;2004;29.11;1996;8.24;1978;121.79;1981;320.91;1980;275.78;1983;40.20;1980;206.94;1982;256.14;2010;590.81;1980;737.27;1980;1199.26;1980;1540.77;1997;176.86;2010;47.44;2000;53.94;2001;63.98;1978;360.80;1982;1680.31;1981;24.65;1977;26.52;1995;37.04;2004;41.71;1980;88.50;1981;74.08;1976;1823.30;1978;2532.66;1976;2143.91;1983;36.05;
1980;27.70;1982;5.97;1979;59.11;1984;179.28;1982;251.15;1982;79.26;1979;320.26;2008;74.92;1999;90.81;1983;16.80;1981;461.30;1999;11.86;1986;16.60;1997;84.42;1980;122.22;1979;121.73;1949;113.48;1980;219.90;1982;346.31;1984;298.56;1981;387.06;1979;59.87;1979;138.02;2005;33.26;1997;7.94;1979;70.75;1982;257.11;1981;306.76;1984;27.55;1981;234.96;1983;205.87;2011;552.39;1981;760.05;1981;1208.96;1981;1620.67;1998;168.29;2011;53.24;2001;62.58;2002;55.58;1979;345.99;1983;2047.94;1982;93.62;1978;61.16;1996;47.50;2005;76.82;1981;104.44;1982;129.38;1977;2773.09;1979;3234.26;1977;3197.74;1984;42.88;
1981;33.72;1983;8.68;1980;101.57;1985;106.94;1983;227.13;1983;57.55;1980;450.35;2009;53.21;2000;84.90;1984;5.59;1982;458.79;2000;25.79;1987;45.35;1998;85.49;1981;231.30;1980;128.04;1950;145.46;1981;287.69;1983;522.94;1985;241.49;1982;373.24;1980;49.46;1980;114.19;2006;39.93;1998;12.31;1980;86.30;1983;269.73;1982;250.76;1985;22.54;1982;189.28;1985;229.24;2012;673.45;1982;780.49;1982;1248.98;1982;1696.19;1999;153.35;2012;50.10;2002;52.50;2003;55.38;1980;358.50;1984;1761.74;1983;51.26;1979;63.31;1997;50.77;2006;62.47;1982;90.35;1986;48.62;1978;2413.49;1980;2634.30;1978;2866.50;1985;7.05;
1982;28.09;1984;8.33;1981;143.68;1986;136.69;1984;249.63;1984;63.27;1981;471.26;2010;60.66;2001;111.34;1985;1.32;1983;480.03;2001;9.66;1988;26.24;1999;22.62;1982;135.36;1981;236.81;1951;117.05;1982;235.82;1984;340.02;1986;183.60;1983;446.98;1981;60.62;1981;136.34;2007;34.60;1999;9.42;1981;108.29;1984;301.73;1983;290.45;1986;22.81;1983;259.13;1986;183.44;2013;713.55;1983;740.73;1983;1259.82;1983;1750.28;2000;139.40;2013;47.76;2003;51.06;2004;54.69;1981;397.64;1985;1998.95;1984;37.65;1980;36.13;1998;46.24;2007;61.69;1983;63.42;1994;62.85;1979;2686.02;1981;2767.03;1979;3790.14;1988;19.75;
1983;24.26;1985;2.87;1982;90.42;1987;133.06;1985;160.19;1993;38.19;1982;562.97;2011;67.13;2002;80.65;1986;1.20;1984;462.99;2002;21.00;1989;26.33;2000;27.74;1983;177.15;1982;148.05;1952;115.21;1983;384.38;1985;194.14;1987;256.85;1984;364.16;1982;46.17;1982;109.81;2008;30.62;2001;10.67;1982;103.99;1985;168.78;1984;271.06;1987;28.16;1984;234.22;1987;270.25;2014;787.12;1984;777.21;1984;1242.54;1984;1751.25;2001;160.00;2014;51.39;2004;54.42;2005;57.92;1982;416.19;1986;1355.14;1985;18.12;1981;42.52;1999;37.82;2008;37.41;1984;62.52;1996;59.57;1980;2037.44;1982;2871.24;1980;2848.80;1994;33.98;
1984;28.52;1986;4.80;1983;131.00;1988;147.76;1986;186.58;1994;56.50;1983;609.45;2012;70.94;2003;97.08;1994;13.34;1995;454.64;2003;15.95;1990;30.63;2001;46.76;1984;130.18;1983;206.88;1953;118.64;1986;130.56;1986;208.34;1991;254.96;1985;228.54;1983;52.81;1983;127.75;2009;42.76;2002;10.45;1983;104.26;1986;263.01;1985;174.01;1988;32.75;1985;148.91;1995;307.98;2015;821.58;1985;712.88;1985;1249.98;1985;1703.27;2002;144.37;2015;53.26;2005;47.82;2006;60.51;1983;428.43;1993;2237.92;1987;28.43;1982;123.17;2000;48.49;2009;76.29;1985;33.19;1997;87.68;1981;2719.56;1983;2971.23;1981;3036.98;1995;25.66;
1985;14.03;1987;12.20;1984;144.84;1994;117.99;1987;188.31;1995;54.81;1984;574.78;2013;78.61;2004;87.12;1995;9.15;1996;436.58;2004;20.44;1991;24.27;2002;177.25;1985;121.45;1984;151.44;1954;111.13;1987;399.03;1987;277.36;1994;225.06;1986;213.35;1984;52.17;1984;130.21;2010;37.43;2003;12.84;1984;62.20;1993;254.58;1986;242.40;1989;47.23;1986;234.37;1996;220.69;2017;622.73;1986;582.50;1986;1064.28;1986;1193.15;2003;144.06;2016;30.11;2006;53.13;2007;54.36;1984;355.48;1994;1552.21;1994;46.78;1983;62.11;2001;48.34;2010;60.68;1986;77.29;1998;82.24;1982;2051.72;1984;2472.67;1982;3267.04;1996;30.12;
1986;17.25;1988;5.91;1985;40.74;1995;128.04;1994;182.57;1996;64.70;1985;269.93;2014;74.23;2005;90.65;1996;6.31;1997;466.94;2005;15.69;1992;24.63;2003;126.06;1986;99.06;1985;130.17;1955;129.39;1988;425.82;1993;284.46;1995;375.35;1987;302.27;1985;36.98;1985;74.41;2011;29.05;2005;11.24;1985;71.49;1994;354.24;1993;241.81;1990;51.93;1992;232.88;1997;385.87;2018;639.05;1987;708.47;1987;1165.79;1987;1505.10;2004;135.26;2017;32.43;2007;53.21;2008;49.82;1985;353.48;1996;1749.17;1995;42.16;1984;31.12;2002;41.78;2011;48.53;1987;66.31;1999;45.93;1983;2838.61;1985;3173.52;1983;3400.48;1998;35.78;
1988;25.68;1990;10.43;1986;62.93;1996;164.59;1995;180.51;1997;51.32;1986;390.72;2017;75.93;2006;99.24;1997;4.63;1998;343.69;2006;11.01;1994;30.88;2004;135.13;1987;158.95;1986;98.05;1956;211.20;1993;197.96;1994;307.05;1996;285.99;1990;371.39;1986;52.34;1986;104.55;2012;34.28;2006;8.93;1986;68.49;1995;295.58;1994;370.61;1993;58.07;1993;193.76;1998;234.81;2019;700.73;1988;761.54;1988;1191.60;1988;1578.00;2005;149.76;2018;45.34;2008;47.17;2009;60.17;1986;348.18;1997;2057.45;1996;35.37;1985;22.61;2003;39.44;2012;56.62;1991;91.21;2000;62.11;1984;2077.25;1986;1829.59;1984;2749.91;2000;39.28;
1990;21.34;1991;5.48;1987;121.92;1997;131.85;1996;258.10;1998;52.76;1987;378.64;2018;78.72;2007;95.64;1998;4.58;1999;388.33;2007;28.86;1995;31.92;2005;160.05;1988;109.99;1987;178.84;1959;168.48;1994;456.03;1995;330.80;1997;316.29;1991;302.23;1987;63.56;1987;143.79;2013;44.89;2007;7.64;1988;75.78;1996;283.97;1995;297.78;1994;42.50;1994;265.16;2000;206.05;null;null;1993;739.57;1996;1250.87;1989;1957.80;2006;136.36;null;null;2009;52.10;2010;57.99;1987;387.33;1998;1856.64;1997;36.10;1986;23.36;2004;37.96;2013;57.81;1992;77.97;2001;77.57;1985;2767.32;1987;2270.38;1985;3702.92;2001;20.96;
1991;21.40;1996;7.22;1988;145.18;1998;142.45;1997;195.64;1999;46.64;1988;401.81;null;null;2008;76.52;1999;1.79;2000;333.53;2008;23.47;1996;48.57;2006;155.19;1990;144.71;1988;113.90;1960;205.40;1995;349.67;1996;342.71;1998;177.34;1992;400.22;1988;53.67;1988;110.18;2014;31.17;2008;7.75;1993;93.22;1997;273.77;1996;280.40;1995;39.16;1995;236.30;2001;194.14;null;null;1994;729.96;1997;1350.46;1993;1642.26;2007;140.25;null;null;2010;49.52;2011;54.57;1988;385.04;1999;1914.78;1998;50.74;1987;38.39;2005;55.28;2016;70.65;1994;74.63;2002;47.73;1986;1706.62;1988;2754.95;1986;1916.28;2002;6.54;
1992;20.61;1997;4.36;1990;82.96;1999;118.47;1998;193.72;2000;51.96;1989;326.86;null;null;2009;65.28;2000;3.77;2002;360.79;2009;16.93;1997;21.63;2007;138.10;1991;131.30;1989;134.89;1961;149.08;1996;339.56;1998;238.09;1999;170.10;1993;299.32;1993;55.41;1993;109.64;2015;25.61;2009;11.10;1994;90.14;1998;231.27;1997;260.95;1996;55.39;1996;275.55;2002;230.30;null;null;1995;927.31;1998;1221.97;1994;1198.73;2008;118.33;null;null;2011;42.57;2012;58.17;1991;278.42;2000;1434.08;1999;27.66;1995;51.14;2006;46.46;2017;73.97;1995;67.15;2003;58.12;1987;2001.89;1989;3046.43;1987;2479.14;2003;15.85;
1993;24.01;1998;8.53;1991;154.25;2000;138.37;1999;180.71;2001;58.51;1990;452.93;null;null;2010;68.52;2001;5.03;2003;362.65;2011;10.83;1998;20.23;2008;144.40;1994;125.62;1990;167.05;1962;115.16;1997;193.12;1999;139.72;2000;122.30;1994;303.63;1994;53.44;1994;121.36;2016;30.92;2010;8.74;1995;77.71;1999;200.94;1998;216.33;1997;39.78;1997;249.31;2003;223.92;null;null;1996;731.34;1999;1183.58;1995;1780.25;2009;145.12;null;null;2012;52.82;2013;53.09;1992;314.55;2001;1418.89;2000;46.06;1996;30.67;2007;49.25;2018;61.10;1996;71.53;2004;60.68;1988;2053.40;1990;2078.70;1988;3050.44;2004;15.84;
1994;22.12;1999;5.91;1993;63.50;2001;147.83;2000;197.61;2002;38.74;1991;354.93;null;null;2011;79.47;2002;1.12;2006;424.83;2012;12.58;1999;24.16;2009;119.74;1995;131.26;1993;132.50;1964;161.41;1998;186.12;2000;179.35;2001;143.95;1995;295.30;1995;53.71;1995;103.50;2017;34.46;2011;8.37;1996;115.29;2000;199.48;1999;201.18;1998;46.30;1998;216.78;2004;201.53;null;null;1997;847.05;2000;1040.25;1996;1658.26;2010;123.71;null;null;2013;50.01;2014;50.59;1993;247.48;2002;1912.36;2001;34.74;1997;38.76;2008;33.89;null;null;1997;93.97;2005;89.50;1989;3213.92;1991;2048.31;1989;3562.08;2005;34.77;
1995;25.00;2000;4.86;1994;83.83;2002;119.96;2001;203.68;2003;60.10;1992;474.18;null;null;2012;76.85;2003;3.91;2007;328.91;2013;12.43;2000;32.44;2010;142.48;1996;195.51;1994;128.69;1965;79.20;1999;122.66;2001;271.16;2002;226.56;1996;329.97;1996;48.26;1996;114.38;2018;36.64;2012;11.39;1997;75.48;2001;265.92;2000;194.87;1999;37.62;1999;218.74;2008;217.69;null;null;1998;639.04;2001;1021.40;1997;1897.36;2011;114.45;null;null;2014;45.84;2015;51.83;1994;279.92;2003;1403.26;2002;26.41;1998;56.02;2009;50.34;null;null;1998;66.28;2006;74.25;1990;1893.80;1992;2820.30;1990;2248.37;2006;17.08;
